line_id,country,sha256,locator,ordinal,label,classification,own_status,own_status_axis,own_sector,groups,recorded_at,notes
vnm-rmp-2023-annex-i.1-27,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 27,27,27 Khe Go Reservoir Floating Solar Farm Nghe An 200 MW 2030 Decision No. 500/QD-TTg PDP8,named_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-28,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 28,28,"28 Bio-fuel Manufacture in Northern region 100,000-200,000 2021-2030 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-29,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 29,29,"29 Bio-fuel Manufacture in Central region 100,000-200,000 2021-2030 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-30,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 30,30,"30 Bio-fuel Manufacture in Southern region 100,000-200,000 2021-2030 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-31,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 31,31,"31 Bio-fuel Manufacture in Northern region 2,000,000-6,000,000 2031-2050 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-32,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 32,32,"32 Bio-fuel Manufacture in Central region 1,000,000-4,000,000 2031-2050 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-33,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 156; printed pages 140; ordinal 33,33,"33 Bio-fuel Manufacture in Southern region 2,000,000-8,000,000 2031-2050 Decision No. 893/QD-TTg
ton per year National energy master plan",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-34,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 157; printed pages 141; ordinal 34,34,"- New development: 49.350 MVA,
Renovation: 38.168 MVA
transmission station 500 kV;
- New development: 12.300 km,
Revolution: 1.324 km transmission
Projects belong to Transmission line de-
line 500 kV;
34 velopment program under National Power National 2030 Decision No. 500/QDD-TTg PDP8
- New development: 78.525 MVA,
Development Plan in 2021 - 2030
Renovation: 34.997 MVA
transmission station 220 kV;
- New development 16.285 km,
Renovation: 6.484 km
transmission line 220 kV.",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-35,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 157; printed pages 141; ordinal 35,35,"35 Develop infrastructure for electric vehi- National - 2022 - 2030 Decision No. 876/QD-TTg in
cles, including: electric charging system, 2022
power supply, depot for vehicles.",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-36,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 157; printed pages 141; ordinal 36,36,"36 Convert and replace 244 locomotives and National 2031 - 2050 Decision No. 876/QD-TTg in
80 generator cars to use electricity and - 2022
green energy",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.1-37,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.1; PDF pages 158; printed pages 142; ordinal 37,37,"37 Pilot project for the application of the Thai Binh – 5 MW 2024 – 2030 Resolution No. 10 NQ/TW;
coal gasification technology, carbon Nam Dinh Decision No. 888/QD-TTg dated
recovery and carbon capture under the 25/7/2022
Red River basin coal seams (ouside of the
dike)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-1,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 1,1,"1 Pilot testing for 3-4 suitable coal-fired power plants (CFPPs) TBD 2023-2025 IPG Danish Embassy - Technical CN
with different characteristics to operate more flexibility and on Coal Power Plant Flexibility
integrate higher shares of renewable energy production.",heading,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-2,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 2,2,"2 Transition of the Cao Ngan Coal-Thermal Power Plant to Thai Nguyen 115 MW 2028-2045 UNDP-Institute of Energy - CN on
100% biomass and establishing a biomass supply chain Transition of the Cao Ngan Coal-
Thermal Power Plant",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-3,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 3,3,"3 Transition of the Na Duong Coal-Thermal Power Plant to Lang Son 110 MW 2028 - 2045 Vietnam National Coal - Mineral
100% biomass and establishing a biomass supply chain Industries Holding Corporation
Limited - Proposal",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-4,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 4,4,"4 Transition of the Cam Pha Coal-Thermal Power Plant to Quang Ninh 670 MW 2028 - 2045 Vietnam National Coal - Mineral
100% biomass and establishing a biomass supply chain Industries Holding Corporation
Limited - Proposal",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-5,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 5,5,"5 Transition of the Dong Trieu Coal-Thermal Power Plant to Quang Ninh 440 MW 2028 - 2045 Vietnam National Coal - Mineral
100% biomass and establishing a biomass supply chain Industries Holding Corporation
Limited - Proposal",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-6,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 159; printed pages 143; ordinal 6,6,"6 Transition of the Son Dong Coal-Thermal Power Plant to Bac Giang 220 MW 2028 - 2045 Vietnam National Coal - Mineral
100% biomass and establishing a biomass supply chain Industries Holding Corporation
Limited - Proposal",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-7,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 7,7,"7 Transition of the Nong Son Coal-Thermal Power Plant to Quang Nam 30 MW 2028 - 2045 Vietnam National Coal - Mineral
100% biomass and establishing a biomass supply chain Industries Holding Corporation
Limited - Proposal",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-8,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 8,8,"8 Transitioning of the Pha Lai 1 Coal-Thermal Power Plant to Pha Lai Ward, 440 MW 2023-2045 UNDP-Institute of Energy CN on
100% green hydrogen for 2 x 100 MW units if technology is Chi Linh Transitioning of the Pha Lai Coal-
economically feasible and readily available Town, Hai Thermal Power Plant
Duong Prov-
ince",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-9,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 9,9,"9 Transitioning of the Pha Lai 2 Coal-Thermal Power Plant to Pha Lai Ward, 600 MW 2023-2045 UNDP-Institute of Energy CN on
100% green ammonia through gradually shifting co-firing to Chi Linh Transitioning of the Pha Lai Coal-
increasing GNH3 uptake Town, Hai Thermal Power Plant
Duong Prov-
ince",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-10,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 10,10,"10 Transitioning of the Van Phong Coal-Thermal Power Plant Phan Phong, 1,000 MW 2024-2045 UNDP-Institute of Energy CN on
to partly biomass and building in Carbon Capture, Use, and Nha Trang, Transitioning of the Van Phong
Storage (CCUS) Khanh Hoa Coal-Thermal Power Plant",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-11,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 11,11,"11 Duyen Hai 1 Coal-Thermal Power Plant (ST Unit 1) Tra Vinh 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-12,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 12,12,"12 Duyen Hai 1 Coal-Thermal Power Plant (ST Unit 2) Tra Vinh 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-13,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 13,13,"13 Hai Phong 2 Coal-Thermal Power Plant (ST Unit 2.1) Hai Phong 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-14,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 160; printed pages 144; ordinal 14,14,"14 Hai Phong 2 Coal-Thermal Power Plant (ST Unit 2.2) Hai Phong 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-15,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 15,15,"15 Mong Duong 1 Coal-Thermal Power Plant (ST Unit 1) Quang Ninh 540 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-16,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 16,16,"16 Mong Duong 1 Coal-Thermal Power Plant (ST Unit 2) Quang Ninh 540 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-17,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 17,17,"17 Mong Duong 2 Coal-Thermal Power Plant (ST Unit 1) Quang Ninh 621 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-18,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 18,18,"18 Mong Duong 2 Coal-Thermal Power Plant (ST Unit 2) Quang Ninh 621 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-19,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 19,19,"19 Nghi Son 1 Coal-Thermal Power Plant (ST Unit 1) Thanh Hoa 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-20,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 20,20,"20 Nghi Son 1 Coal-Thermal Power Plant (ST Unit 2) Thanh Hoa 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-21,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 21,21,"21 Quang Ninh Coal-Thermal Power Plant (ST Unit 2.1) Quang Ninh 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-22,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 22,22,"22 Quang Ninh Coal-Thermal Power Plant (ST Unit 2.2) Quang Ninh 300 Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-23,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 23,23,"23 Thai Binh 1 Coal-Thermal Power Plant (ST Unit 1) Thai Binh 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-24,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 24,24,"24 Thai Binh 1 Coal-Thermal Power Plant (ST Unit 2) Thai Binh 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-25,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 161; printed pages 145; ordinal 25,25,"25 Thang Long Coal-Thermal Power Plant (ST Unit 1) Quang Ninh 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-26,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 26,26,"26 Thang Long Coal-Thermal Power Plant (ST Unit 2) Quang Ninh 300 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-27,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 27,27,"27 Vinh Tan 1 Coal-Thermal Power Plant (ST Unit 1) Binh Thuan 620 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-28,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 28,28,"28 Vinh Tan 1 Coal-Thermal Power Plant (ST Unit 2) Binh Thuan 620 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-29,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 29,29,"29 Vinh Tan 2 Coal-Thermal Power Plant (ST Unit 1) Binh Thuan 622 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-30,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 30,30,"30 Vinh Tan 2 Coal-Thermal Power Plant (ST Unit 2) Binh Thuan 622 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-31,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 31,31,"31 Vinh Tan 4 Coal-Thermal Power Plant (ST Unit 1) Binh Thuan 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-32,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 32,32,"32 Vinh Tan 4 Coal-Thermal Power Plant (ST Unit 2) Binh Thuan 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-33,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 33,33,"33 Vung Ang 1 Coal-Thermal Power Plant (ST Unit 1) Ha Tinh 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-34,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 34,34,"34 Vung Ang 1 Coal-Thermal Power Plant (ST Unit 2) Ha Tinh 600 MW Standard Chartered Bank
(Viet Nam)",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-35,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 35,35,"35 Dai Ninh Floating Solar Farm 49,9 +130 MW 2030 PDP8-Technical Report",unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-36,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 162; printed pages 146; ordinal 36,36,36 Thac Mo 1 Floating Solar Farm 200 MW 2030 PDP8-Technical Report,unnamed_item,,,,,2026-09-23,
vnm-rmp-2023-annex-i.2-37,VNM,b145af2e7f4a441dc87d7ec2d99a29e1e6d7b265406d398dd64013dd4560733c,Annex I.2; PDF pages 163; printed pages 147; ordinal 37,37,37 Thac Mo 2 Floating Solar Farm 150 MW 2030 PDP8-Technical Report,unnamed_item,,,,,2026-09-23,
